route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
30420012,21648,16002904,CORAL BAY,30420012,1
30420011,21648,16002905,AG. GEORGIOS PEG.,30420011,0
30420012,21648,16002906,CORAL BAY,30420012,1
30100011,21648,16002907,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002908,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002909,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002910,TOMBS OF KINGS ST,30100012,1
30100012,21648,16002911,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002912,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002913,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002914,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002915,TOMBS OF KINGS ST,30100012,1
30140011,21648,16002916,CORAL BAY,30140011,0
30140012,21648,16002917,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002918,CORAL BAY,30140011,0
30140012,21648,16002919,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002920,CORAL BAY,30140011,0
30140012,21648,16002921,TOMBS OF KINGS ST,30140012,1
30140012,21648,16002922,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002923,CORAL BAY,30140011,0
30140012,21648,16002924,TOMBS OF KINGS ST,30140012,1
30100012,21648,16002925,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002926,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002927,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002928,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002929,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002930,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002931,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002932,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002933,TOMBS OF KINGS ST,30100012,1
30100011,21648,16002934,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002935,TOMBS OF KINGS ST,30100012,1
30220012,21648,16002936,HARBOUR STATION,30220012,1
30020011,21648,16002937,TOMBS OF KINGS ST,30020011,0
30020012,21648,16002938,TOWN CENTER,30020012,1
30140011,21648,16002939,CORAL BAY,30140011,0
30140012,21648,16002940,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002941,CORAL BAY,30140011,0
30140012,21648,16002942,TOMBS OF KINGS ST,30140012,1
30100011,21648,16002943,GEROSK. BEACH-WP,30100011,0
30100012,21648,16002944,TOMBS OF KINGS ST,30100012,1
30100012,21648,16002945,TOMBS OF KINGS ST,30100012,1
30140012,21648,16002946,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002947,CORAL BAY,30140011,0
30140012,21648,16002948,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002949,CORAL BAY,30140011,0
30140012,21648,16002950,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002951,CORAL BAY,30140011,0
30140012,21648,16002952,TOMBS OF KINGS ST,30140012,1
30140011,21648,16002953,CORAL BAY,30140011,0
30140012,21648,16002954,TOMBS OF KINGS ST,30140012,1
30330012,21648,16002955,PACHYAMMOS,30330012,1
30330011,21648,16002956,POLIS CHRYSOCHOUS,30330011,0
30150012,21648,16002957,CORAL BAY,30150012,1
30150011,21648,16002958,AG. GEORGIOS PEG.,30150011,0
30150012,21648,16002959,CORAL BAY,30150012,1
30220011,21648,16002960,PETRA TOU ROMIOU,30220011,0
30220012,21648,16002961,HARBOUR STATION,30220012,1
30220011,21648,16002962,PETRA TOU ROMIOU,30220011,0
30220012,21648,16002963,HARBOUR STATION,30220012,1
30220011,21648,16002964,PETRA TOU ROMIOU,30220011,0
30220012,21648,16002965,HARBOUR STATION,30220012,1
30030012,21648,16002966,TOMBS OF KINGS ST,30030012,1
30030011,21648,16002967,AL.PAPAGOU (ALFA),30030011,0
30030012,21648,16002968,TOMBS OF KINGS ST,30030012,1
30030011,21648,16002969,AL.PAPAGOU (ALFA),30030011,0
30030012,21648,16002970,TOMBS OF KINGS ST,30030012,1
30120011,21648,16002971,PAFOS AIRPORT,30120011,0
30120012,21648,16002972,KARAVELLA ST.,30120012,1
30160011,21648,16002973,TOMBS OF KINGS ST,30160011,0
30160012,21648,16002974,KARAVELLA ST.,30160012,1
30160011,21648,16002975,TOMBS OF KINGS ST,30160011,0
30160012,21648,16002976,KARAVELLA ST.,30160012,1
30160011,21648,16002977,TOMBS OF KINGS ST,30160011,0
30160012,21648,16002978,KARAVELLA ST.,30160012,1
30160011,21648,16002979,TOMBS OF KINGS ST,30160011,0
30160012,21648,16002980,KARAVELLA ST.,30160012,1
30160011,21648,16002981,TOMBS OF KINGS ST,30160011,0
