route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
50020011,21215,15624583,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624584,LARNACA,50020012,1
50020011,21215,15624585,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624586,LARNACA,50020012,1
50020011,21215,15624587,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624588,LARNACA,50020012,1
50070021,21215,15624589,NICOSIA,50070021,0
50070012,21215,15624590,LARNACA,50070012,1
50070011,21215,15624591,NICOSIA,50070011,0
50070012,21215,15624592,LARNACA,50070012,1
50070011,21215,15624593,NICOSIA,50070011,0
50070022,21215,15624594,LARNACA (ST GEO.),50070022,1
50070032,21215,15624595,LARNACA,50070032,1
50070011,21215,15624596,NICOSIA,50070011,0
50070012,21215,15624597,LARNACA,50070012,1
50070051,21215,15624598,NICOSIA,50070051,0
50030021,21215,15624599,PAPHOS,50030021,0
50030012,21215,15624600,LIMASSOL,50030012,1
50030011,21215,15624601,PAFOS,50030011,0
50030032,21215,15624602,LIMASSOL,50030032,1
50060022,21215,15624603,NICOSIA,50060022,1
50060011,21215,15624604,LIMASSOL,50060011,0
50060011,21215,15624605,LIMASSOL,50060011,0
50060012,21215,15624606,NICOSIA,50060012,1
50040011,21215,15624607,LIMASSOL,50040011,0
50040012,21215,15624608,LARNACA,50040012,1
50030012,21215,15624609,LIMASSOL,50030012,1
50030011,21215,15624610,PAFOS,50030011,0
50060012,21215,15624611,NICOSIA,50060012,1
50060011,21215,15624612,LIMASSOL,50060011,0
50060012,21215,15624613,NICOSIA,50060012,1
50060011,21215,15624614,LIMASSOL,50060011,0
50060021,21215,15624615,LIMASSOL,50060021,0
50060022,21215,15624616,NICOSIA,50060022,1
50060011,21215,15624617,LIMASSOL,50060011,0
50060022,21215,15624618,NICOSIA,50060022,1
50070011,21215,15624619,NICOSIA,50070011,0
50070052,21215,15624620,LARNACA,50070052,1
50070011,21215,15624621,NICOSIA,50070011,0
50070012,21215,15624622,LARNACA,50070012,1
50000042,21215,15624623,NICOSIA,50000042,1
50000011,21215,15624624,PAFOS,50000011,0
50010042,21215,15624625,NICOSIA,50010042,1
50010011,21215,15624626,AG.NAPA-PARALIMNI,50010011,0
50010042,21215,15624627,NICOSIA,50010042,1
50010011,21215,15624628,AG.NAPA-PARALIMNI,50010011,0
50060012,21215,15624629,NICOSIA,50060012,1
50060011,21215,15624630,LIMASSOL,50060011,0
50060012,21215,15624631,NICOSIA,50060012,1
50060011,21215,15624632,LIMASSOL,50060011,0
50040011,21215,15624633,LIMASSOL,50040011,0
50040012,21215,15624634,LARNACA,50040012,1
50040011,21215,15624635,LIMASSOL,50040011,0
50040012,21215,15624636,LARNACA,50040012,1
50060041,21215,15624637,NORTH LIMASSOL,50060041,0
50060012,21215,15624638,NICOSIA,50060012,1
50040012,21215,15624639,LARNACA,50040012,1
50040011,21215,15624640,LIMASSOL,50040011,0
50030041,21215,15624641,CUT-PAFOS,50030041,0
50030012,21215,15624642,LIMASSOL,50030012,1
50030012,21215,15624643,LIMASSOL,50030012,1
50030011,21215,15624644,PAFOS,50030011,0
50030012,21215,15624645,LIMASSOL,50030012,1
50030011,21215,15624646,PAFOS,50030011,0
50030012,21215,15624647,LIMASSOL,50030012,1
50030011,21215,15624648,PAFOS,50030011,0
50050011,21215,15624649,PAFOS,50050011,0
50050012,21215,15624650,PARALIMNI,50050012,1
50070051,21215,15624651,NICOSIA,50070051,0
50070052,21215,15624652,LARNACA,50070052,1
50070031,21215,15624653,NICOSIA,50070031,0
50070012,21215,15624654,LARNACA,50070012,1
50070031,21215,15624655,NICOSIA,50070031,0
50070012,21215,15624656,LARNACA,50070012,1
50070011,21215,15624657,NICOSIA,50070011,0
50070012,21215,15624658,LARNACA,50070012,1
50010022,21215,15624659,NICOSIA,50010022,1
50010021,21215,15624660,AG.NAPA-PARALIMNI,50010021,0
50010012,21215,15624661,NICOSIA,50010012,1
50010021,21215,15624662,AG.NAPA-PARALIMNI,50010021,0
50060012,21215,15624663,NICOSIA,50060012,1
50060011,21215,15624664,LIMASSOL,50060011,0
50030012,21215,15624665,LIMASSOL,50030012,1
50030041,21215,15624666,CUT-PAFOS,50030041,0
50020011,21215,15624667,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624668,LARNACA,50020012,1
50020011,21215,15624669,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624670,LARNACA,50020012,1
50020011,21215,15624671,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624672,LARNACA,50020012,1
50000011,21215,15624673,PAFOS,50000011,0
50000042,21215,15624674,NICOSIA,50000042,1
50010012,21215,15624675,NICOSIA,50010012,1
50010011,21215,15624676,AG.NAPA-PARALIMNI,50010011,0
50010012,21215,15624677,NICOSIA,50010012,1
50010011,21215,15624678,AG.NAPA-PARALIMNI,50010011,0
50020012,21215,15624679,LARNACA,50020012,1
50020011,21215,15624680,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624681,LARNACA,50020012,1
50020011,21215,15624682,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624683,LARNACA,50020012,1
50020011,21215,15624684,AG.NAPA-PARALIMNI,50020011,0
50040011,21215,15624685,LIMASSOL,50040011,0
50040012,21215,15624686,LARNACA,50040012,1
50040011,21215,15624687,LIMASSOL,50040011,0
50040012,21215,15624688,LARNACA,50040012,1
50030012,21215,15624689,LIMASSOL,50030012,1
50030011,21215,15624690,PAFOS,50030011,0
50060011,21215,15624691,LIMASSOL,50060011,0
50060012,21215,15624692,NICOSIA,50060012,1
50000012,21215,15624693,NICOSIA,50000012,1
50000021,21215,15624694,PAFOS,50000021,0
50070011,21215,15624695,NICOSIA,50070011,0
50070012,21215,15624696,LARNACA,50070012,1
50070011,21215,15624697,NICOSIA,50070011,0
50070012,21215,15624698,LARNACA,50070012,1
50070011,21215,15624699,NICOSIA,50070011,0
50070032,21215,15624700,LARNACA,50070032,1
50030012,21215,15624701,LIMASSOL,50030012,1
50030011,21215,15624702,PAFOS,50030011,0
50000041,21215,15624703,PAPHOS,50000041,0
50000042,21215,15624704,NICOSIA,50000042,1
50010012,21215,15624705,NICOSIA,50010012,1
50010011,21215,15624706,AG.NAPA-PARALIMNI,50010011,0
50010042,21215,15624707,NICOSIA,50010042,1
50010031,21215,15624708,PARALIMNI,50010031,0
50060012,21215,15624709,NICOSIA,50060012,1
50060011,21215,15624710,LIMASSOL,50060011,0
50070032,21215,15624711,LARNACA,50070032,1
50070011,21215,15624712,NICOSIA,50070011,0
50000011,21215,15624713,PAFOS,50000011,0
50000072,21215,15624714,NICOSIA,50000072,1
50070052,21215,15624715,LARNACA,50070052,1
50070051,21215,15624716,NICOSIA,50070051,0
50070012,21215,15624717,LARNACA,50070012,1
50070011,21215,15624718,NICOSIA,50070011,0
50030012,21215,15624719,LIMASSOL,50030012,1
50030011,21215,15624720,PAFOS,50030011,0
50070051,21215,15624721,NICOSIA,50070051,0
50070052,21215,15624722,LARNACA,50070052,1
50070051,21215,15624723,NICOSIA,50070051,0
50070052,21215,15624724,LARNACA,50070052,1
50070051,21215,15624725,NICOSIA,50070051,0
50070052,21215,15624726,LARNACA,50070052,1
50020012,21215,15624727,LARNACA,50020012,1
50020011,21215,15624728,AG.NAPA-PARALIMNI,50020011,0
50020011,21215,15624729,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624730,LARNACA,50020012,1
50020011,21215,15624731,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624732,LARNACA,50020012,1
50020011,21215,15624733,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624734,LARNACA,50020012,1
50030042,21215,15624735,LIMASSOL,50030042,1
50030011,21215,15624736,PAFOS,50030011,0
50030032,21215,15624737,LIMASSOL,50030032,1
50030011,21215,15624738,PAFOS,50030011,0
50010012,21215,15624739,NICOSIA,50010012,1
50010011,21215,15624740,AG.NAPA-PARALIMNI,50010011,0
50010042,21215,15624741,NICOSIA,50010042,1
50010031,21215,15624742,PARALIMNI,50010031,0
50060012,21215,15624743,NICOSIA,50060012,1
50060011,21215,15624744,LIMASSOL,50060011,0
50060012,21215,15624745,NICOSIA,50060012,1
50060021,21215,15624746,LIMASSOL,50060021,0
50070012,21215,15624747,LARNACA,50070012,1
50070011,21215,15624748,NICOSIA,50070011,0
50060031,21215,15624749,NORTH LIMASSOL,50060031,0
50060042,21215,15624750,NICOSIA,50060042,1
50060011,21215,15624751,LIMASSOL,50060011,0
50060012,21215,15624752,NICOSIA,50060012,1
50030032,21215,15624753,LIMASSOL,50030032,1
50030011,21215,15624754,PAFOS,50030011,0
50060011,21215,15624755,LIMASSOL,50060011,0
50060012,21215,15624756,NICOSIA,50060012,1
50040012,21215,15624757,LARNACA,50040012,1
50040011,21215,15624758,LIMASSOL,50040011,0
50040012,21215,15624759,LARNACA,50040012,1
50040011,21215,15624760,LIMASSOL,50040011,0
50040011,21215,15624761,LIMASSOL,50040011,0
50040012,21215,15624762,LARNACA,50040012,1
50040011,21215,15624763,LIMASSOL,50040011,0
50040012,21215,15624764,LARNACA,50040012,1
50000061,21215,15624765,PAFOS,50000061,0
50000012,21215,15624766,NICOSIA,50000012,1
50060021,21215,15624767,LIMASSOL,50060021,0
50060012,21215,15624768,NICOSIA,50060012,1
50000012,21215,15624769,NICOSIA,50000012,1
50000011,21215,15624770,PAFOS,50000011,0
50070011,21215,15624771,NICOSIA,50070011,0
50070012,21215,15624772,LARNACA,50070012,1
50040011,21215,15624773,LIMASSOL,50040011,0
50040012,21215,15624774,LARNACA,50040012,1
50060011,21215,15624775,LIMASSOL,50060011,0
50060022,21215,15624776,NICOSIA,50060022,1
50070012,21215,15624777,LARNACA,50070012,1
50070011,21215,15624778,NICOSIA,50070011,0
50000011,21215,15624779,PAFOS,50000011,0
50000012,21215,15624780,NICOSIA,50000012,1
50030042,21215,15624781,LIMASSOL,50030042,1
50030011,21215,15624782,PAFOS,50030011,0
50020012,21215,15624783,LARNACA,50020012,1
50020011,21215,15624784,AG.NAPA-PARALIMNI,50020011,0
50020012,21215,15624785,LARNACA,50020012,1
50020011,21215,15624786,AG.NAPA-PARALIMNI,50020011,0
50000072,21215,15624787,NICOSIA,50000072,1
50000041,21215,15624788,PAPHOS,50000041,0
50040011,21215,15624789,LIMASSOL,50040011,0
50040012,21215,15624790,LARNACA,50040012,1
50000011,21215,15624791,PAFOS,50000011,0
50000042,21215,15624792,NICOSIA,50000042,1
50070011,21215,15624793,NICOSIA,50070011,0
50070012,21215,15624794,LARNACA,50070012,1
50070011,21215,15624795,NICOSIA,50070011,0
50070012,21215,15624796,LARNACA,50070012,1
50040012,21215,15624797,LARNACA,50040012,1
50040011,21215,15624798,LIMASSOL,50040011,0
50030011,21215,15624799,PAFOS,50030011,0
50030042,21215,15624800,LIMASSOL,50030042,1
50040012,21215,15624801,LARNACA,50040012,1
50040011,21215,15624802,LIMASSOL,50040011,0
50030011,21215,15624803,PAFOS,50030011,0
50030012,21215,15624804,LIMASSOL,50030012,1
50010012,21215,15624805,NICOSIA,50010012,1
50010011,21215,15624806,AG.NAPA-PARALIMNI,50010011,0
50060011,21215,15624807,LIMASSOL,50060011,0
50060012,21215,15624808,NICOSIA,50060012,1
50060041,21215,15624809,NORTH LIMASSOL,50060041,0
50060022,21215,15624810,NICOSIA,50060022,1
50070012,21215,15624811,LARNACA,50070012,1
50070031,21215,15624812,NICOSIA,50070031,0
50000051,21893,16231355,EAC-PAFOS,50000051,0
50000012,21893,16231356,NICOSIA,50000012,1
50000062,21893,16231357,L. AKRITA (NIC),50000062,1
50000071,21893,16231358,CUT-PAFOS,50000071,0
50010052,21893,16231359,NICOSIA,50010052,1
50010011,21893,16231360,AG.NAPA-PARALIMNI,50010011,0
50010012,21893,16231361,NICOSIA,50010012,1
50010031,21893,16231362,PARALIMNI,50010031,0
50060032,21893,16231363,NICOSIA,50060032,1
50060011,21893,16231364,LIMASSOL,50060011,0
50060042,21893,16231365,NICOSIA,50060042,1
50060041,21893,16231366,NORTH LIMASSOL,50060041,0
50000062,21893,16231367,L. AKRITA (NIC),50000062,1
50000011,21893,16231368,PAFOS,50000011,0
50060012,21893,16231369,NICOSIA,50060012,1
50060021,21893,16231370,LIMASSOL,50060021,0
50060012,21893,16231371,NICOSIA,50060012,1
50060021,21893,16231372,LIMASSOL,50060021,0
50060011,21893,16231373,LIMASSOL,50060011,0
50060012,21893,16231374,NICOSIA,50060012,1
50060011,21893,16231375,LIMASSOL,50060011,0
50060012,21893,16231376,NICOSIA,50060012,1
50040012,21893,16231377,LARNACA,50040012,1
50040011,21893,16231378,LIMASSOL,50040011,0
50040012,21893,16231379,LARNACA,50040012,1
50040011,21893,16231380,LIMASSOL,50040011,0
50000031,21893,16231381,CUT-PAFOS,50000031,0
50000012,21893,16231382,NICOSIA,50000012,1
50000061,21893,16231383,PAFOS,50000061,0
50000012,21893,16231384,NICOSIA,50000012,1
50010012,21893,16231385,NICOSIA,50010012,1
50010031,21893,16231386,PARALIMNI,50010031,0
50010012,21893,16231387,NICOSIA,50010012,1
50010011,21893,16231388,AG.NAPA-PARALIMNI,50010011,0
50020012,21893,16231389,LARNACA,50020012,1
50020011,21893,16231390,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231391,LARNACA,50020012,1
50020011,21893,16231392,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231393,LARNACA,50020012,1
50020011,21893,16231394,AG.NAPA-PARALIMNI,50020011,0
50070041,21893,16231395,NICOSIA,50070041,0
50070012,21893,16231396,LARNACA,50070012,1
50070051,21893,16231397,NICOSIA,50070051,0
50070012,21893,16231398,LARNACA,50070012,1
50070011,21893,16231399,NICOSIA,50070011,0
50070042,21893,16231400,LARNACA,50070042,1
50040011,21893,16231401,LIMASSOL,50040011,0
50040012,21893,16231402,LARNACA,50040012,1
50030012,21893,16231403,LIMASSOL,50030012,1
50030011,21893,16231404,PAFOS,50030011,0
50030042,21893,16231405,LIMASSOL,50030042,1
50030011,21893,16231406,PAFOS,50030011,0
50070011,21893,16231407,NICOSIA,50070011,0
50070012,21893,16231408,LARNACA,50070012,1
50070011,21893,16231409,NICOSIA,50070011,0
50070012,21893,16231410,LARNACA,50070012,1
50020011,21893,16231411,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231412,LARNACA,50020012,1
50020011,21893,16231413,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231414,LARNACA,50020012,1
50020011,21893,16231415,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231416,LARNACA,50020012,1
50060022,21893,16231417,NICOSIA,50060022,1
50060011,21893,16231418,LIMASSOL,50060011,0
50060012,21893,16231419,NICOSIA,50060012,1
50060011,21893,16231420,LIMASSOL,50060011,0
50070021,21893,16231421,NICOSIA,50070021,0
50070012,21893,16231422,LARNACA,50070012,1
50070011,21893,16231423,NICOSIA,50070011,0
50070012,21893,16231424,LARNACA,50070012,1
50070011,21893,16231425,NICOSIA,50070011,0
50070022,21893,16231426,LARNACA (ST GEO.),50070022,1
50070032,21893,16231427,LARNACA,50070032,1
50070011,21893,16231428,NICOSIA,50070011,0
50030021,21893,16231429,PAPHOS,50030021,0
50030012,21893,16231430,LIMASSOL,50030012,1
50030011,21893,16231431,PAFOS,50030011,0
50030032,21893,16231432,LIMASSOL,50030032,1
50030011,21893,16231433,PAFOS,50030011,0
50030042,21893,16231434,LIMASSOL,50030042,1
50060011,21893,16231435,LIMASSOL,50060011,0
50060012,21893,16231436,NICOSIA,50060012,1
50040011,21893,16231437,LIMASSOL,50040011,0
50040012,21893,16231438,LARNACA,50040012,1
50030012,21893,16231439,LIMASSOL,50030012,1
50030011,21893,16231440,PAFOS,50030011,0
50060012,21893,16231441,NICOSIA,50060012,1
50060011,21893,16231442,LIMASSOL,50060011,0
50060012,21893,16231443,NICOSIA,50060012,1
50060011,21893,16231444,LIMASSOL,50060011,0
50060021,21893,16231445,LIMASSOL,50060021,0
50060022,21893,16231446,NICOSIA,50060022,1
50060011,21893,16231447,LIMASSOL,50060011,0
50060022,21893,16231448,NICOSIA,50060022,1
50070011,21893,16231449,NICOSIA,50070011,0
50070012,21893,16231450,LARNACA,50070012,1
50070011,21893,16231451,NICOSIA,50070011,0
50070012,21893,16231452,LARNACA,50070012,1
50000042,21893,16231453,NICOSIA,50000042,1
50000011,21893,16231454,PAFOS,50000011,0
50060012,21893,16231455,NICOSIA,50060012,1
50060011,21893,16231456,LIMASSOL,50060011,0
50060012,21893,16231457,NICOSIA,50060012,1
50060011,21893,16231458,LIMASSOL,50060011,0
50010042,21893,16231459,NICOSIA,50010042,1
50010011,21893,16231460,AG.NAPA-PARALIMNI,50010011,0
50010042,21893,16231461,NICOSIA,50010042,1
50010011,21893,16231462,AG.NAPA-PARALIMNI,50010011,0
50040011,21893,16231463,LIMASSOL,50040011,0
50040012,21893,16231464,LARNACA,50040012,1
50040011,21893,16231465,LIMASSOL,50040011,0
50040012,21893,16231466,LARNACA,50040012,1
50060041,21893,16231467,NORTH LIMASSOL,50060041,0
50060012,21893,16231468,NICOSIA,50060012,1
50040012,21893,16231469,LARNACA,50040012,1
50040011,21893,16231470,LIMASSOL,50040011,0
50030041,21893,16231471,CUT-PAFOS,50030041,0
50030012,21893,16231472,LIMASSOL,50030012,1
50050011,21893,16231473,PAFOS,50050011,0
50050012,21893,16231474,PARALIMNI,50050012,1
50070051,21893,16231475,NICOSIA,50070051,0
50070012,21893,16231476,LARNACA,50070012,1
50030012,21893,16231477,LIMASSOL,50030012,1
50030011,21893,16231478,PAFOS,50030011,0
50030012,21893,16231479,LIMASSOL,50030012,1
50030011,21893,16231480,PAFOS,50030011,0
50030042,21893,16231481,LIMASSOL,50030042,1
50030011,21893,16231482,PAFOS,50030011,0
50070031,21893,16231483,NICOSIA,50070031,0
50070012,21893,16231484,LARNACA,50070012,1
50070031,21893,16231485,NICOSIA,50070031,0
50070012,21893,16231486,LARNACA,50070012,1
50070011,21893,16231487,NICOSIA,50070011,0
50070012,21893,16231488,LARNACA,50070012,1
50060012,21893,16231489,NICOSIA,50060012,1
50060011,21893,16231490,LIMASSOL,50060011,0
50010022,21893,16231491,NICOSIA,50010022,1
50010021,21893,16231492,AG.NAPA-PARALIMNI,50010021,0
50020011,21893,16231493,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231494,LARNACA,50020012,1
50020011,21893,16231495,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231496,LARNACA,50020012,1
50020011,21893,16231497,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231498,LARNACA,50020012,1
50030012,21893,16231499,LIMASSOL,50030012,1
50030041,21893,16231500,CUT-PAFOS,50030041,0
50030032,21893,16231501,LIMASSOL,50030032,1
50030011,21893,16231502,PAFOS,50030011,0
50000011,21893,16231503,PAFOS,50000011,0
50000042,21893,16231504,NICOSIA,50000042,1
50010012,21893,16231505,NICOSIA,50010012,1
50010011,21893,16231506,AG.NAPA-PARALIMNI,50010011,0
50010012,21893,16231507,NICOSIA,50010012,1
50010011,21893,16231508,AG.NAPA-PARALIMNI,50010011,0
50030012,21893,16231509,LIMASSOL,50030012,1
50030011,21893,16231510,PAFOS,50030011,0
50040011,21893,16231511,LIMASSOL,50040011,0
50040012,21893,16231512,LARNACA,50040012,1
50040011,21893,16231513,LIMASSOL,50040011,0
50040012,21893,16231514,LARNACA,50040012,1
50040011,21893,16231515,LIMASSOL,50040011,0
50040012,21893,16231516,LARNACA,50040012,1
50020012,21893,16231517,LARNACA,50020012,1
50020011,21893,16231518,AG.NAPA-PARALIMNI,50020011,0
50060011,21893,16231519,LIMASSOL,50060011,0
50060012,21893,16231520,NICOSIA,50060012,1
50020011,21893,16231521,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231522,LARNACA,50020012,1
50000012,21893,16231523,NICOSIA,50000012,1
50000021,21893,16231524,PAFOS,50000021,0
50070011,21893,16231525,NICOSIA,50070011,0
50070012,21893,16231526,LARNACA,50070012,1
50070011,21893,16231527,NICOSIA,50070011,0
50070012,21893,16231528,LARNACA,50070012,1
50070011,21893,16231529,NICOSIA,50070011,0
50070032,21893,16231530,LARNACA,50070032,1
50030012,21893,16231531,LIMASSOL,50030012,1
50030011,21893,16231532,PAFOS,50030011,0
50010012,21893,16231533,NICOSIA,50010012,1
50010011,21893,16231534,AG.NAPA-PARALIMNI,50010011,0
50010042,21893,16231535,NICOSIA,50010042,1
50010031,21893,16231536,PARALIMNI,50010031,0
50000041,21893,16231537,PAPHOS,50000041,0
50000042,21893,16231538,NICOSIA,50000042,1
50070032,21893,16231539,LARNACA,50070032,1
50070011,21893,16231540,NICOSIA,50070011,0
50000011,21893,16231541,PAFOS,50000011,0
50000072,21893,16231542,NICOSIA,50000072,1
50070052,21893,16231543,LARNACA,50070052,1
50070011,21893,16231544,NICOSIA,50070011,0
50030012,21893,16231545,LIMASSOL,50030012,1
50030011,21893,16231546,PAFOS,50030011,0
50010012,21893,16231547,NICOSIA,50010012,1
50010021,21893,16231548,AG.NAPA-PARALIMNI,50010021,0
50020011,21893,16231549,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231550,LARNACA,50020012,1
50020011,21893,16231551,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231552,LARNACA,50020012,1
50020011,21893,16231553,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231554,LARNACA,50020012,1
50020012,21893,16231555,LARNACA,50020012,1
50020011,21893,16231556,AG.NAPA-PARALIMNI,50020011,0
50060012,21893,16231557,NICOSIA,50060012,1
50060011,21893,16231558,LIMASSOL,50060011,0
50060012,21893,16231559,NICOSIA,50060012,1
50060021,21893,16231560,LIMASSOL,50060021,0
50020012,21893,16231561,LARNACA,50020012,1
50020011,21893,16231562,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231563,LARNACA,50020012,1
50020011,21893,16231564,AG.NAPA-PARALIMNI,50020011,0
50010012,21893,16231565,NICOSIA,50010012,1
50010011,21893,16231566,AG.NAPA-PARALIMNI,50010011,0
50010042,21893,16231567,NICOSIA,50010042,1
50010031,21893,16231568,PARALIMNI,50010031,0
50070051,21893,16231569,NICOSIA,50070051,0
50070052,21893,16231570,LARNACA,50070052,1
50070011,21893,16231571,NICOSIA,50070011,0
50070052,21893,16231572,LARNACA,50070052,1
50070012,21893,16231573,LARNACA,50070012,1
50070011,21893,16231574,NICOSIA,50070011,0
50060031,21893,16231575,NORTH LIMASSOL,50060031,0
50060042,21893,16231576,NICOSIA,50060042,1
50060011,21893,16231577,LIMASSOL,50060011,0
50060012,21893,16231578,NICOSIA,50060012,1
50060011,21893,16231579,LIMASSOL,50060011,0
50060012,21893,16231580,NICOSIA,50060012,1
50040012,21893,16231581,LARNACA,50040012,1
50040011,21893,16231582,LIMASSOL,50040011,0
50040012,21893,16231583,LARNACA,50040012,1
50040011,21893,16231584,LIMASSOL,50040011,0
50040011,21893,16231585,LIMASSOL,50040011,0
50040012,21893,16231586,LARNACA,50040012,1
50060021,21893,16231587,LIMASSOL,50060021,0
50060012,21893,16231588,NICOSIA,50060012,1
50000012,21893,16231589,NICOSIA,50000012,1
50000011,21893,16231590,PAFOS,50000011,0
50040011,21893,16231591,LIMASSOL,50040011,0
50040012,21893,16231592,LARNACA,50040012,1
50070011,21893,16231593,NICOSIA,50070011,0
50070012,21893,16231594,LARNACA,50070012,1
50000011,21893,16231595,PAFOS,50000011,0
50000012,21893,16231596,NICOSIA,50000012,1
50060011,21893,16231597,LIMASSOL,50060011,0
50060022,21893,16231598,NICOSIA,50060022,1
50070012,21893,16231599,LARNACA,50070012,1
50070011,21893,16231600,NICOSIA,50070011,0
50030012,21893,16231601,LIMASSOL,50030012,1
50030011,21893,16231602,PAFOS,50030011,0
50000072,21893,16231603,NICOSIA,50000072,1
50000041,21893,16231604,PAPHOS,50000041,0
50020012,21893,16231605,LARNACA,50020012,1
50020011,21893,16231606,AG.NAPA-PARALIMNI,50020011,0
50020012,21893,16231607,LARNACA,50020012,1
50020011,21893,16231608,AG.NAPA-PARALIMNI,50020011,0
50040011,21893,16231609,LIMASSOL,50040011,0
50040012,21893,16231610,LARNACA,50040012,1
50070011,21893,16231611,NICOSIA,50070011,0
50070012,21893,16231612,LARNACA,50070012,1
50070011,21893,16231613,NICOSIA,50070011,0
50070012,21893,16231614,LARNACA,50070012,1
50000011,21893,16231615,PAFOS,50000011,0
50000042,21893,16231616,NICOSIA,50000042,1
50040012,21893,16231617,LARNACA,50040012,1
50040011,21893,16231618,LIMASSOL,50040011,0
50040012,21893,16231619,LARNACA,50040012,1
50040011,21893,16231620,LIMASSOL,50040011,0
50030011,21893,16231621,PAFOS,50030011,0
50030012,21893,16231622,LIMASSOL,50030012,1
50010012,21893,16231623,NICOSIA,50010012,1
50010011,21893,16231624,AG.NAPA-PARALIMNI,50010011,0
50060011,21893,16231625,LIMASSOL,50060011,0
50060012,21893,16231626,NICOSIA,50060012,1
50030032,21893,16231627,LIMASSOL,50030032,1
50030011,21893,16231628,PAFOS,50030011,0
